experiment,phase,model,attacker_share,confirmations,acceptance_policy,attack_start_policy,abandonment_policy,tie_policy,success_probability,code_version,target_interval_sec,expected_wait_sec,mean_wait_sec,median_wait_sec,expected_work,mean_realized_work,trials,successes,ci_lower,ci_upper,mean_attack_duration_sec,seed,p05_wait_sec,p95_wait_sec,mean_deficit_at_acceptance,mean_attacker_blocks_at_acceptance,analytical_reversal_probability,abs_error,finite_600s_success_probability,finite_3600s_success_probability,deficit,deficit_probability,catchup_probability,break_even_value_reward_multiple,confirmation_requirement_m_minus_1,n_behind,m_needed,equal_chainwork_pair,attack_deadline_sec,expected_blocks_in_horizon,mean_blocks_in_horizon,expected_work_in_horizon,family,eventual_reversal_probability,mean_steps_taken,start_delay_sec,premining_lead,scenario,abandonment_deficit,external_hash_share,external_hash_duration_sec,external_hash_delay_sec,required_total_share,required_external_share,required_external_hash_ratio,expected_attack_cost,expected_value,break_even_value,expected_normalized_work,majority_cost_per_unit_time,cost_to_reach_confirmations,cost_of_normalized_work
P0_analytical_baseline,I,analytical_exact,0.01,1,600s × 1,,,strict,0.0003010101010100901,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,1,600s × 1,,,strict,0.000252682928648551,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,1,600s × 1,,,tie_win,0.02000000000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,1,600s × 1,,,tie_win,0.020049659504318806,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,2,600s × 2,,,strict,9.950101010176317e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,2,600s × 2,,,strict,6.4034869833307084e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,2,600s × 2,,,tie_win,0.0005960000000000207,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,2,600s × 2,,,tie_win,0.0005013028220883786,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,3,600s × 3,,,strict,3.4512100999084063e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,3,600s × 3,,,strict,1.6558652515819006e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,3,600s × 3,,,tie_win,1.9701199999916557e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,3,600s × 3,,,tie_win,1.3032317209504818e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,5,600s × 5,,,strict,4.4701366317646615e-10,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,5,600s × 5,,,strict,1.1439083014153084e-10,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,5,600s × 5,,,tie_win,2.4370737284057203e-08,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,5,600s × 5,,,tie_win,9.161424951997788e-09,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,10,600s × 10,,,strict,1.703394491456759e-17,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,10,600s × 10,,,strict,0.0,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.01,10,600s × 10,,,tie_win,1.6280665905281624e-15,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.01,10,600s × 10,,,tie_win,1.1102230246251565e-16,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,1,600s × 1,,,strict,0.007631578947368479,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,1,600s × 1,,,strict,0.006593508459243003,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,1,600s × 1,,,tie_win,0.10000000000000005,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,1,600s × 1,,,tie_win,0.10120365051074376,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,2,600s × 2,,,strict,0.00121907894736841,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,2,600s × 2,,,strict,0.0008358089685520653,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,2,600s × 2,,,tie_win,0.01449999999999998,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,2,600s × 2,,,tie_win,0.012646260399183706,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,3,600s × 3,,,strict,0.00020376644736864715,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,3,600s × 3,,,strict,0.00010801577778452032,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,3,600s × 3,,,tie_win,0.0023162500000002326,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,3,600s × 3,,,tie_win,0.001641321091248149,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,5,600s × 5,,,strict,6.106679009417566e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,5,600s × 5,,,strict,1.8618671183689983e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,5,600s × 5,,,tie_win,6.644441406286355e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,5,600s × 5,,,tie_win,2.8745518771300382e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,10,600s × 10,,,strict,1.1348396857711494e-09,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,10,600s × 10,,,strict,7.84150522292748e-11,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.05,10,600s × 10,,,tie_win,1.1878677858219526e-08,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.05,10,600s × 10,,,tie_win,1.2507451740972897e-09,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,1,600s × 1,,,strict,0.031111111111111124,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,1,600s × 1,,,strict,0.02782889037451186,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,1,600s × 1,,,tie_win,0.19999999999999998,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,1,600s × 1,,,tie_win,0.20458727394278242,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,2,600s × 2,,,strict,0.00951111111111104,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,2,600s × 2,,,strict,0.007041684174493135,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,2,600s × 2,,,tie_win,0.055999999999999925,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,2,600s × 2,,,tie_win,0.05097789283933862,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,3,600s × 3,,,strict,0.003031111111110994,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,3,600s × 3,,,strict,0.0018143303392115229,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,3,600s × 3,,,tie_win,0.017119999999999906,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,3,600s × 3,,,tie_win,0.013172241678896524,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,5,600s × 5,,,strict,0.0003285623111111653,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,5,600s × 5,,,strict,0.00012412134919070894,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,5,600s × 5,,,tie_win,0.0017818400000000187,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,5,600s × 5,,,tie_win,0.0009136821879279777,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,10,600s × 10,,,strict,1.5034055229799991e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,10,600s × 10,,,strict,1.6365735844292573e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.1,10,600s × 10,,,tie_win,7.859764652798608e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.1,10,600s × 10,,,tie_win,1.2414021748341497e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,1,600s × 1,,,strict,0.07147058823529419,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,1,600s × 1,,,strict,0.06606247321728032,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,1,600s × 1,,,tie_win,0.30000000000000004,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,1,600s × 1,,,tie_win,0.3096983497692942,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,2,600s × 2,,,strict,0.03130808823529417,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,2,600s × 2,,,strict,0.024943397615244667,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,2,600s × 2,,,tie_win,0.1215000000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,2,600s × 2,,,tie_win,0.1150410302791336,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,3,600s × 3,,,strict,0.014239025735294305,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,3,600s × 3,,,strict,0.009576559056836298,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,3,600s × 3,,,tie_win,0.05322375000000017,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,3,600s × 3,,,tie_win,0.04422780528370407,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,5,600s × 5,,,strict,0.003125721859122434,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,5,600s × 5,,,strict,0.0014520880064697872,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,5,600s × 5,,,tie_win,0.0112573262109377,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,5,600s × 5,,,tie_win,0.006783781183198112,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,10,600s × 10,,,strict,8.246486402270747e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,10,600s × 10,,,strict,1.3960792130673916e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.15,10,600s × 10,,,tie_win,0.00028701473783073383,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.15,10,600s × 10,,,tie_win,6.700566400430485e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,1,600s × 1,,,strict,0.12999999999999995,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,1,600s × 1,,,strict,0.12384911904466955,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,1,600s × 1,,,tie_win,0.39999999999999997,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,1,600s × 1,,,tie_win,0.41589941269644637,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,2,600s × 2,,,strict,0.0724,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,2,600s × 2,,,strict,0.061772885757020224,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,2,600s × 2,,,tie_win,0.208,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,2,600s × 2,,,tie_win,0.20392850912716864,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,3,600s × 3,,,strict,0.04167999999999987,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,3,600s × 3,,,strict,0.031279530511590825,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,3,600s × 3,,,tie_win,0.11583999999999987,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,3,600s × 3,,,tie_win,0.10324162253072999,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,5,600s × 5,,,strict,0.014567756799999517,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,5,600s × 5,,,strict,0.008232449101215789,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,5,600s × 5,,,tie_win,0.03916287999999953,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,5,600s × 5,,,tie_win,0.02741554005309732,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,10,600s × 10,,,strict,0.0012121205478262836,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,10,600s × 10,,,strict,0.0003129583819645454,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.2,10,600s × 10,,,tie_win,0.003158241098331755,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.2,10,600s × 10,,,tie_win,0.001066952797483256,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,1,600s × 1,,,strict,0.20833333333333331,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,1,600s × 1,,,strict,0.20385409936245635,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,1,600s × 1,,,tie_win,0.5,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,1,600s × 1,,,tie_win,0.5223124596174737,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,2,600s × 2,,,strict,0.13802083333333334,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,2,600s × 2,,,strict,0.12528935275928765,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,2,600s × 2,,,tie_win,0.3125,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,2,600s × 2,,,tie_win,0.31544384128987724,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,3,600s × 3,,,strict,0.09407552083333322,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,3,600s × 3,,,strict,0.07803053632342227,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,3,600s × 3,,,tie_win,0.2070312499999999,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,3,600s × 3,,,tie_win,0.19611529521795923,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,5,600s × 5,,,strict,0.045770009358723635,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,5,600s × 5,,,strict,0.03098697634286529,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,5,600s × 5,,,tie_win,0.09785461425781222,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,5,600s × 5,,,tie_win,0.07835701207967494,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,10,600s × 10,,,strict,0.008563613978668089,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,10,600s × 10,,,strict,0.003277714314719904,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.25,10,600s × 10,,,tie_win,0.017806558607842207,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.25,10,600s × 10,,,tie_win,0.008450100042087683,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,1,600s × 1,,,strict,0.30857142857142866,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,1,600s × 1,,,strict,0.30867691853847157,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,1,600s × 1,,,tie_win,0.6000000000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,1,600s × 1,,,tie_win,0.627749109982254,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,2,600s × 2,,,strict,0.23297142857142886,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,2,600s × 2,,,strict,0.2230141484398701,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,2,600s × 2,,,tie_win,0.43200000000000016,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
